LineRef;LineName
STIF:Line::C01977:;322
STIF:Line::C00456:;3029 Scolaire
STIF:Line::C01802:;1516
STIF:Line::C00902:;C
STIF:Line::C00957:;G
STIF:Line::C00325:;12
STIF:Line::C02145:;S3
STIF:Line::C01117:;85
STIF:Line::C01282:;319
STIF:Line::C01556:;95-43
STIF:Line::C00537:;450
STIF:Line::C01490:;503
STIF:Line::C01765:;4322
STIF:Line::C00319:;4301
STIF:Line::C00092:;4305
STIF:Line::C00198:;16
STIF:Line::C00422:;V
STIF:Line::C00392:;305
STIF:Line::C00376:;16
STIF:Line::C00708:;6174
STIF:Line::C02260:;Soirée Draveil
STIF:Line::C01119:;87
STIF:Line::C01407:;N22
STIF:Line::C02020:;4307
STIF:Line::C00388:;303
STIF:Line::C01015:;4343
STIF:Line::C01247:;256
STIF:Line::C01620:;405
STIF:Line::C01580:;610
STIF:Line::C01574:;602
STIF:Line::C01365:;TUVIM
STIF:Line::C00098:;331
STIF:Line::C01008:;4008
STIF:Line::C01272:;301
STIF:Line::C01264:;289
STIF:Line::C02457:;Ligne Bleue
STIF:Line::C02080:;559B
STIF:Line::C00387:;312
STIF:Line::C00386:;302
STIF:Line::C00380:;24-juin
STIF:Line::C00921:;31S
STIF:Line::C01689:;6184
STIF:Line::C01692:;6181
STIF:Line::C01374:;4
STIF:Line::C01491:;37
STIF:Line::C02455:;20
STIF:Line::C01241:;249
STIF:Line::C00989:;7005
STIF:Line::C02603:;Soirée Goussainville
STIF:Line::C01306:;366
STIF:Line::C01377:;7
STIF:Line::C02500:;T
STIF:Line::C01408:;N63
STIF:Line::C01418:;N14
STIF:Line::C02549:;53
STIF:Line::C01132:;103
STIF:Line::C01490:;503
STIF:Line::C00141:;95-24
STIF:Line::C00548:;12 (Future 451)
STIF:Line::C01105:;69
STIF:Line::C01232:;220
STIF:Line::C00074:;1
STIF:Line::C00509:;3928E
STIF:Line::C01144:;115
STIF:Line::C02314:;263
STIF:Line::C01521:;401
STIF:Line::C01532:;419
STIF:Line::C01533:;444
STIF:Line::C01114:;82
STIF:Line::C01083:;38
STIF:Line::C00025:;309
STIF:Line::C01526:;422
STIF:Line::C01408:;N63
STIF:Line::C01807:;N66
STIF:Line::C01082:;32
STIF:Line::C00926:;35
STIF:Line::C01016:;4344
STIF:Line::C01874:;FA
STIF:Line::C01868:;6240
STIF:Line::C01872:;6243
STIF:Line::C00270:;40
STIF:Line::C01701:;6161
STIF:Line::C01110:;75
STIF:Line::C00351:;Inter-Vals
STIF:Line::C01435:;A
STIF:Line::C01436:;B
STIF:Line::C01437:;C
STIF:Line::C01439:;G
STIF:Line::C01451:;19
STIF:Line::C01443:;Emplet
STIF:Line::C00385:;301
STIF:Line::C01159:;131
STIF:Line::C00619:;7
STIF:Line::C01103:;67
STIF:Line::C01093:;56
STIF:Line::C00761:;88C
STIF:Line::C01005:;4005
STIF:Line::C01283:;320
STIF:Line::C01143:;114
STIF:Line::C00292:;1
STIF:Line::C01686:;L
STIF:Line::C01442:;F
STIF:Line::C01763:;102
STIF:Line::C00622:;4
STIF:Line::C01080:;30
STIF:Line::C00354:;A
STIF:Line::C00363:;LP1
STIF:Line::C02604:;R9
STIF:Line::C01816:;R114
STIF:Line::C00239:;R104
STIF:Line::C00708:;6174
STIF:Line::C00922:;32
STIF:Line::C01956:;420
STIF:Line::C00246:;702
STIF:Line::C01229:;215
STIF:Line::C01185:;163
STIF:Line::C01072:;20
STIF:Line::C01876:;30-46
STIF:Line::C01952:;39
STIF:Line::C01058:;39
STIF:Line::C02401:;34S3
STIF:Line::C01478:;12
STIF:Line::C02390:;7002 Scolaire
STIF:Line::C00392:;305
STIF:Line::C01365:;TUVIM
STIF:Line::C01088:;47
STIF:Line::C01435:;A
STIF:Line::C00791:;44
STIF:Line::C01105:;69
STIF:Line::C01111:;76
STIF:Line::C00836:;50
STIF:Line::C02187:;61B
STIF:Line::C00897:;3630
STIF:Line::C00623:;15
STIF:Line::C01224:;210
STIF:Line::C01140:;111
STIF:Line::C01298:;350
STIF:Line::C00315:;1514
STIF:Line::C02605:;Soirée Gonesse
STIF:Line::C00727:;5
STIF:Line::C02161:;71
STIF:Line::C01535:;461
STIF:Line::C00851:;36
STIF:Line::C01198:;177
STIF:Line::C00552:;1 (Future 431)
STIF:Line::C00484:;3801
STIF:Line::C01170:;145
STIF:Line::C00255:;714
STIF:Line::C01813:;713
STIF:Line::C02243:;25
STIF:Line::C00803:;6
STIF:Line::C02093:;02A
STIF:Line::C01383:;13
STIF:Line::C01245:;253
STIF:Line::C01173:;148
STIF:Line::C00878:;3608
STIF:Line::C01604:;Z
STIF:Line::C00984:;913.50
STIF:Line::C00032:;D
STIF:Line::C01626:;413
STIF:Line::C01616:;401
STIF:Line::C01084:;39
STIF:Line::C02499:;Z
STIF:Line::C00365:;LM1
STIF:Line::C00373:;19
STIF:Line::C00370:;13
STIF:Line::C01140:;111
STIF:Line::C00767:;39
STIF:Line::C00984:;913.50
STIF:Line::C01401:;N21
STIF:Line::C01270:;297
STIF:Line::C02162:;76
STIF:Line::C00426:;Express 78
STIF:Line::C00083:;101
STIF:Line::C00978:;913.08
STIF:Line::C01395:;N44
STIF:Line::C02197:;17B
STIF:Line::C00424:;M
STIF:Line::C00837:;51
STIF:Line::C01588:;620
STIF:Line::C02481:;2
STIF:Line::C00138:;512
STIF:Line::C00126:;172
STIF:Line::C02659:;N123
STIF:Line::C02007:;168
STIF:Line::C01251:;268
STIF:Line::C00151:;Express 16
STIF:Line::C01620:;405
STIF:Line::C01618:;403
STIF:Line::C00986:;7001 Scolaire
STIF:Line::C00319:;4301
STIF:Line::C00868:;32
STIF:Line::C00855:;43
STIF:Line::C00851:;36
STIF:Line::C01745:;TER Bourgogne - Franche-Comté
STIF:Line::C01372:;2
STIF:Line::C00698:;6207
STIF:Line::C01282:;319
STIF:Line::C02600:;N146
STIF:Line::C00242:;R107
STIF:Line::C01712:;Filéo Survilliers (sur réservation)
STIF:Line::C00235:;R110
STIF:Line::C00767:;39
STIF:Line::C00765:;36
STIF:Line::C00834:;4
STIF:Line::C00833:;2
STIF:Line::C00832:;1
STIF:Line::C00351:;Inter-Vals
STIF:Line::C01396:;N42
STIF:Line::C02254:;40
STIF:Line::C01716:;13B
STIF:Line::C00944:;59
STIF:Line::C01313:;385
STIF:Line::C00166:;5
STIF:Line::C00683:;M21A
STIF:Line::C00532:;Express 307
STIF:Line::C00527:;6183
STIF:Line::C00735:;17
STIF:Line::C00731:;9
STIF:Line::C02587:;TàD Nord Meulan - Les Mureaux
STIF:Line::C02007:;168
STIF:Line::C02659:;N123
STIF:Line::C00129:;61
STIF:Line::C01232:;220
STIF:Line::C01140:;111
STIF:Line::C00901:;4
STIF:Line::C01432:;Filéo Goussainville (sur réservation)
STIF:Line::C01658:;415
STIF:Line::C01743:;B
STIF:Line::C01002:;4001
STIF:Line::C00890:;3654
STIF:Line::C02192:;62B
STIF:Line::C02274:;3663
STIF:Line::C00851:;36
STIF:Line::C02091:;28C
STIF:Line::C00617:;37
STIF:Line::C01226:;212
STIF:Line::C00769:;42
STIF:Line::C01231:;217
STIF:Line::C01277:;308
STIF:Line::C01171:;146
STIF:Line::C00116:;33
STIF:Line::C01072:;20
STIF:Line::C01594:;642
STIF:Line::C01058:;39
STIF:Line::C01281:;318
STIF:Line::C01373:;3
STIF:Line::C00818:;211
STIF:Line::C01991:;61
STIF:Line::C01078:;28
STIF:Line::C00704:;6213
STIF:Line::C00281:;3
STIF:Line::C01203:;182
STIF:Line::C01577:;605
STIF:Line::C00979:;913.10
STIF:Line::C00976:;2
STIF:Line::C02473:;913.17C
STIF:Line::C02431:;332
STIF:Line::C01627:;414
STIF:Line::C01078:;28
STIF:Line::C01040:;10
STIF:Line::C01313:;385
STIF:Line::C01171:;146
STIF:Line::C01696:;248
STIF:Line::C02145:;S3
STIF:Line::C01079:;29
STIF:Line::C01850:;B
STIF:Line::C01585:;617
STIF:Line::C01586:;618
STIF:Line::C01135:;106
STIF:Line::C01315:;389
STIF:Line::C01313:;385
STIF:Line::C01580:;610
STIF:Line::C00026:;409
STIF:Line::C00371:;14
STIF:Line::C00369:;12
STIF:Line::C01040:;10
STIF:Line::C00413:;17
STIF:Line::C01360:;CHOISYBUS
STIF:Line::C01600:;C
STIF:Line::C01624:;409
STIF:Line::C01521:;401
STIF:Line::C01491:;37
STIF:Line::C02186:;63
STIF:Line::C01142:;113
STIF:Line::C02537:;15
STIF:Line::C01991:;61
STIF:Line::C00820:;7A
STIF:Line::C00830:;17A
STIF:Line::C01560:;95-47
STIF:Line::C01379:;9
STIF:Line::C00004:;483
STIF:Line::C01126:;95
STIF:Line::C02202:;111
STIF:Line::C00541:;454
STIF:Line::C01305:;361
STIF:Line::C01808:;254
STIF:Line::C01319:;394
STIF:Line::C00130:;62
STIF:Line::C01587:;619
STIF:Line::C01436:;B
STIF:Line::C01274:;303
STIF:Line::C00354:;A
STIF:Line::C00517:;3930D
STIF:Line::C02159:;21
STIF:Line::C00897:;3630
STIF:Line::C01493:;6280
STIF:Line::C00150:;15
STIF:Line::C01112:;80
STIF:Line::C01402:;N61
STIF:Line::C02423:;M
STIF:Line::C00707:;6173
STIF:Line::C01702:;6162
STIF:Line::C01052:;32
STIF:Line::C00062:;Express 60
STIF:Line::C01250:;262
STIF:Line::C02066:;316
STIF:Line::C00731:;9
STIF:Line::C00414:;Q
STIF:Line::C00423:;P
STIF:Line::C01601:;D
STIF:Line::C01951:;12
STIF:Line::C01955:;79
STIF:Line::C00288:;87
STIF:Line::C01866:;24
STIF:Line::C02592:;Soirée Mitry-Claye
STIF:Line::C00196:;14
STIF:Line::C02231:;Ls
STIF:Line::C01442:;F
STIF:Line::C00842:;5
STIF:Line::C00841:;2
STIF:Line::C01676:;431
STIF:Line::C01823:;Fileo Saint-Pathus (sur réservation)
STIF:Line::C00144:;8
STIF:Line::C02559:;67
STIF:Line::C00603:;2
STIF:Line::C01235:;235
STIF:Line::C01214:;194
STIF:Line::C02437:;209
STIF:Line::C01123:;92
STIF:Line::C01961:;8B
STIF:Line::C02272:;3661
STIF:Line::C00875:;3604
STIF:Line::C00886:;3656
STIF:Line::C02089:;28A
STIF:Line::C00700:;6209
STIF:Line::C01060:;41A
STIF:Line::C02205:;PC
STIF:Line::C01321:;396
STIF:Line::C01902:;F
STIF:Line::C01235:;235
STIF:Line::C01693:;6182
STIF:Line::C02318:;8ASc
STIF:Line::C01154:;125
STIF:Line::C02088:;34B
STIF:Line::C02478:;6185
STIF:Line::C01742:;A
STIF:Line::C00467:;30-43
STIF:Line::C00050:;6123
STIF:Line::C01417:;N15
STIF:Line::C01407:;N22
STIF:Line::C02446:;17s
STIF:Line::C00138:;512
STIF:Line::C00137:;511
STIF:Line::C00408:;6211
STIF:Line::C02239:;6246
STIF:Line::C01755:;D
STIF:Line::C00694:;6203
STIF:Line::C02286:;6214
STIF:Line::C01121:;89
STIF:Line::C01736:;N
STIF:Line::C01397:;N23
STIF:Line::C00815:;34
STIF:Line::C00854:;42
STIF:Line::C00473:;95-19
STIF:Line::C01253:;270
STIF:Line::C01138:;109
STIF:Line::C01442:;F
STIF:Line::C01477:;11
STIF:Line::C02456:;9 (Future 439)
STIF:Line::C02112:;42 (Future 444)
STIF:Line::C02160:;32S
STIF:Line::C00922:;32
STIF:Line::C00371:;14
STIF:Line::C02265:;T'bus 1
STIF:Line::C01970:;13C
STIF:Line::C00939:;54
STIF:Line::C01523:;402
STIF:Line::C01530:;417
STIF:Line::C01217:;197
STIF:Line::C01409:;N53
STIF:Line::C01285:;321
STIF:Line::C01604:;Z
STIF:Line::C00265:;9502
STIF:Line::C01283:;320
STIF:Line::C01274:;303
STIF:Line::C01398:;N34
STIF:Line::C02094:;02B
STIF:Line::C02077:;31A
STIF:Line::C02082:;559D
STIF:Line::C01257:;276
STIF:Line::C01184:;162
STIF:Line::C00627:;23
STIF:Line::C01594:;642
STIF:Line::C00625:;21
STIF:Line::C01493:;6280
STIF:Line::C00104:;4326
STIF:Line::C01228:;214
STIF:Line::C00680:;17
STIF:Line::C00731:;9
STIF:Line::C00254:;711
STIF:Line::C02569:;7
STIF:Line::C01400:;N31
STIF:Line::C00184:;E
STIF:Line::C00171:;11
STIF:Line::C01243:;251
STIF:Line::C00042:;6133
STIF:Line::C00173:;18
STIF:Line::C00171:;11
STIF:Line::C00179:;26
STIF:Line::C01272:;301
STIF:Line::C01153:;124
STIF:Line::C00228:;R1
STIF:Line::C01594:;642
STIF:Line::C00758:;89
STIF:Line::C01419:;N13
STIF:Line::C02026:;4331
STIF:Line::C02124:;10
STIF:Line::C00882:;3605
STIF:Line::C00876:;3609
STIF:Line::C01709:;30-47
STIF:Line::C00756:;90
STIF:Line::C01092:;54
STIF:Line::C00573:;K (Future 428)
STIF:Line::C00139:;95-22
STIF:Line::C01079:;29
STIF:Line::C00606:;C
STIF:Line::C02429:;81 (Future 447)
STIF:Line::C01234:;234
STIF:Line::C01730:;P
STIF:Line::C01703:;S1
STIF:Line::C01743:;B
STIF:Line::C01746:;TER Hauts-de-France
STIF:Line::C01737:;H
STIF:Line::C01672:;416
STIF:Line::C01231:;217
STIF:Line::C01431:;Filéo Sarcelles (sur réservation)
STIF:Line::C01079:;29
STIF:Line::C00683:;M21A
STIF:Line::C00482:;3615
STIF:Line::C01197:;176
STIF:Line::C02154:;41B
STIF:Line::C02039:;M20S
STIF:Line::C01830:;A
STIF:Line::C01079:;29
STIF:Line::C00791:;44
STIF:Line::C00522:;3935A
STIF:Line::C01530:;417
STIF:Line::C00100:;4323
STIF:Line::C02495:;TàD 4305
STIF:Line::C02496:;TàD 4301/202
STIF:Line::C01963:;9C
STIF:Line::C01969:;13B
STIF:Line::C00827:;14A
STIF:Line::C00824:;11A
STIF:Line::C00830:;17A
STIF:Line::C00758:;89
STIF:Line::C00625:;21
STIF:Line::C01786:;95-12
STIF:Line::C00580:;A
STIF:Line::C02665:;Soirée Mantes-la-Ville
STIF:Line::C02152:;P
STIF:Line::C00335:;C
STIF:Line::C00351:;Inter-Vals
STIF:Line::C00359:;E
STIF:Line::C01036:;72
STIF:Line::C00859:;Tzen1
STIF:Line::C02277:;14
STIF:Line::C00276:;23
STIF:Line::C00124:;170
STIF:Line::C00579:;D
STIF:Line::C01407:;N22
STIF:Line::C01126:;95
STIF:Line::C00792:;45
STIF:Line::C02096:;02D
STIF:Line::C01057:;38
STIF:Line::C01058:;39
STIF:Line::C01254:;272
STIF:Line::C02136:;7
STIF:Line::C02440:;P
STIF:Line::C00387:;312
STIF:Line::C01818:;208B
STIF:Line::C01405:;N45
STIF:Line::C01295:;346
STIF:Line::C00523:;3935B
STIF:Line::C00533:;39-403
STIF:Line::C01246:;255
STIF:Line::C01601:;D
STIF:Line::C00400:;9517
STIF:Line::C01715:;13A
STIF:Line::C00944:;59
STIF:Line::C00952:;73
STIF:Line::C02360:;56
STIF:Line::C00327:;6281
STIF:Line::C01124:;93
STIF:Line::C01426:;2
STIF:Line::C02131:;6
STIF:Line::C01274:;303
STIF:Line::C01400:;N31
STIF:Line::C01491:;37
STIF:Line::C00544:;439
STIF:Line::C01521:;401
STIF:Line::C01728:;D
STIF:Line::C01118:;86
STIF:Line::C01292:;340
STIF:Line::C02450:;42
STIF:Line::C01132:;103
STIF:Line::C00665:;DM04
STIF:Line::C01160:;132
STIF:Line::C01952:;39
STIF:Line::C01953:;49
STIF:Line::C01986:;41
STIF:Line::C00054:;2
STIF:Line::C01987:;45
STIF:Line::C00172:;15
STIF:Line::C01659:;A
STIF:Line::C01617:;402
STIF:Line::C01286:;322
STIF:Line::C00379:;Express 191-100
STIF:Line::C01115:;83
STIF:Line::C01711:;DM11E
STIF:Line::C01217:;197
STIF:Line::C01282:;319
STIF:Line::C01623:;408
STIF:Line::C01478:;12
STIF:Line::C00403:;10
STIF:Line::C01305:;361
STIF:Line::C01377:;7
STIF:Line::C00121:;43
STIF:Line::C00120:;42
STIF:Line::C01428:;40
STIF:Line::C02441:;23
STIF:Line::C02444:;28
STIF:Line::C00658:;17
STIF:Line::C02000:;259
STIF:Line::C00346:;409
STIF:Line::C00843:;3
STIF:Line::C00840:;1
STIF:Line::C00082:;10-janv
STIF:Line::C01708:;104
STIF:Line::C00489:;39-003
STIF:Line::C01851:;C
STIF:Line::C01040:;10
STIF:Line::C00623:;15
STIF:Line::C00178:;25
STIF:Line::C01728:;D
STIF:Line::C01615:;510
STIF:Line::C02481:;2
STIF:Line::C00124:;170
STIF:Line::C00140:;95-23
STIF:Line::C00603:;2
STIF:Line::C00292:;1
STIF:Line::C00465:;1519
STIF:Line::C00924:;34
STIF:Line::C02245:;59
STIF:Line::C00042:;6133
STIF:Line::C01805:;6134
STIF:Line::C01283:;320
STIF:Line::C01721:;3907
STIF:Line::C00517:;3930D
STIF:Line::C00515:;3930B
STIF:Line::C00514:;3929 4
STIF:Line::C00531:;3930A
STIF:Line::C01191:;170
STIF:Line::C01977:;322
STIF:Line::C00626:;22
STIF:Line::C00636:;44
STIF:Line::C02193:;63
STIF:Line::C00850:;34
STIF:Line::C00016:;14
STIF:Line::C00307:;1537
STIF:Line::C01085:;42
STIF:Line::C00079:;19
STIF:Line::C00100:;4323
STIF:Line::C01062:;Express 01
STIF:Line::C01797:;2A
STIF:Line::C00504:;3927
STIF:Line::C00459:;30-32 Scolaire
STIF:Line::C00762:;30
STIF:Line::C02414:;95-49
STIF:Line::C01552:;95-04
STIF:Line::C00707:;6173
STIF:Line::C00757:;88B
STIF:Line::C02427:;22 (Future 442)
STIF:Line::C01874:;FA
STIF:Line::C01395:;N44
STIF:Line::C01240:;244
STIF:Line::C01383:;13
STIF:Line::C01631:;453
STIF:Line::C00737:;19
STIF:Line::C01307:;367
STIF:Line::C00126:;172
STIF:Line::C02637:;78S
STIF:Line::C00426:;Express 78
STIF:Line::C00656:;8
STIF:Line::C02135:;7s
STIF:Line::C01810:;108
STIF:Line::C00386:;302
STIF:Line::C00380:;24-juin
STIF:Line::C00351:;Inter-Vals
STIF:Line::C00599:;E
STIF:Line::C01553:;95-11
STIF:Line::C01712:;Filéo Survilliers (sur réservation)
STIF:Line::C00239:;R104
STIF:Line::C00181:;30
STIF:Line::C01847:;L
STIF:Line::C02245:;59
STIF:Line::C02288:;193
STIF:Line::C01288:;325
STIF:Line::C00832:;1
STIF:Line::C01332:;La Traverse Batignolles-Bichat
STIF:Line::C01967:;11D
STIF:Line::C00387:;312
STIF:Line::C00388:;303
STIF:Line::C01405:;N45
STIF:Line::C02455:;20
STIF:Line::C00552:;1 (Future 431)
STIF:Line::C00610:;23
STIF:Line::C01585:;617
STIF:Line::C01299:;351
STIF:Line::C00064:;Express 67
STIF:Line::C01903:;H
STIF:Line::C01528:;415
STIF:Line::C00535:;448
STIF:Line::C01696:;248
STIF:Line::C01413:;N01
STIF:Line::C02478:;6185
STIF:Line::C00694:;6203
STIF:Line::C01205:;184
STIF:Line::C02396:;DM151S
STIF:Line::C01281:;318
STIF:Line::C01579:;609
STIF:Line::C01081:;31
STIF:Line::C01679:;T3b
STIF:Line::C00799:;209
STIF:Line::C01376:;6
STIF:Line::C00200:;18
STIF:Line::C01212:;191
STIF:Line::C00420:;6287
STIF:Line::C00247:;703
STIF:Line::C00512:;3929 2
STIF:Line::C00529:;39-203
STIF:Line::C01169:;144
STIF:Line::C01717:;8
STIF:Line::C00524:;3936
STIF:Line::C00364:;501
STIF:Line::C00599:;E
STIF:Line::C01440:;Eb
STIF:Line::C01526:;422
STIF:Line::C02545:;94
STIF:Line::C00267:;31
STIF:Line::C00426:;Express 78
STIF:Line::C01798:;2C
STIF:Line::C00865:;24
STIF:Line::C01379:;9
STIF:Line::C00880:;3603
STIF:Line::C00879:;3602
STIF:Line::C00883:;3606
STIF:Line::C00782:;57
STIF:Line::C00958:;D
STIF:Line::C01417:;N15
STIF:Line::C01416:;N16
STIF:Line::C00594:;O1 (Future 429)
STIF:Line::C00581:;B (Future 450)
STIF:Line::C01182:;159
STIF:Line::C01157:;128
STIF:Line::C00402:;7
STIF:Line::C00704:;6213
STIF:Line::C01718:;3907B
STIF:Line::C00401:;5
STIF:Line::C00580:;A
STIF:Line::C01145:;116
STIF:Line::C01648:;N133
STIF:Line::C01354:;TUC
STIF:Line::C01676:;431
STIF:Line::C02008:;353
STIF:Line::C00518:;39-303
STIF:Line::C00522:;3935A
STIF:Line::C02080:;559B
STIF:Line::C01211:;190
STIF:Line::C01300:;ROISSYBUS
STIF:Line::C01688:;6177
STIF:Line::C01495:;2271
STIF:Line::C02168:;14.1
STIF:Line::C01254:;272
STIF:Line::C00173:;18
STIF:Line::C01589:;623
STIF:Line::C00656:;8
STIF:Line::C00571:;42
STIF:Line::C01985:;40
STIF:Line::C00617:;37
STIF:Line::C00456:;3029 Scolaire
STIF:Line::C01620:;405
STIF:Line::C01084:;39
STIF:Line::C00929:;42
STIF:Line::C00533:;39-403
STIF:Line::C00130:;62
STIF:Line::C00129:;61
STIF:Line::C01489:;6216
STIF:Line::C00494:;3907A
STIF:Line::C01774:;T7
STIF:Line::C00418:;8
STIF:Line::C00403:;10
STIF:Line::C00121:;43
STIF:Line::C01376:;6
STIF:Line::C01234:;234
STIF:Line::C01034:;73
STIF:Line::C00490:;10
STIF:Line::C01125:;94
STIF:Line::C00640:;42
STIF:Line::C00286:;10
STIF:Line::C01436:;B
STIF:Line::C01740:;L
STIF:Line::C00555:;4 (Future 434)
STIF:Line::C01756:;337
STIF:Line::C01221:;206
STIF:Line::C01401:;N21
STIF:Line::C00524:;3936
STIF:Line::C01966:;11C
STIF:Line::C00823:;10
STIF:Line::C01561:;9
STIF:Line::C02229:;Qs
STIF:Line::C00915:;M
STIF:Line::C00898:;J
STIF:Line::C00553:;2 (Future 432)
STIF:Line::C00090:;107
STIF:Line::C02599:;4318
STIF:Line::C01521:;401
STIF:Line::C01869:;44
STIF:Line::C00535:;448
STIF:Line::C01745:;TER Bourgogne - Franche-Comté
STIF:Line::C00990:;7006
STIF:Line::C01411:;N41
STIF:Line::C01234:;234
STIF:Line::C00110:;73
STIF:Line::C02569:;7
STIF:Line::C00466:;30-42
STIF:Line::C01975:;320
STIF:Line::C01977:;322
STIF:Line::C02270:;324
STIF:Line::C01978:;323
STIF:Line::C01222:;207
STIF:Line::C01528:;415
STIF:Line::C01264:;289
STIF:Line::C01695:;247
STIF:Line::C01739:;J
STIF:Line::C01182:;159
STIF:Line::C01183:;160
STIF:Line::C01118:;86
STIF:Line::C01417:;N15
STIF:Line::C01099:;63
STIF:Line::C01262:;285
STIF:Line::C00031:;A
STIF:Line::C00582:;C
STIF:Line::C00733:;15
STIF:Line::C01131:;102
STIF:Line::C01169:;144
STIF:Line::C00242:;R107
STIF:Line::C00191:;11
STIF:Line::C01432:;Filéo Goussainville (sur réservation)
STIF:Line::C01436:;B
STIF:Line::C01164:;138
STIF:Line::C02185:;62
STIF:Line::C00484:;3801
STIF:Line::C01294:;341
STIF:Line::C02236:;E
STIF:Line::C02588:;TàD Sud Meulan - Les Mureaux
STIF:Line::C02444:;28
STIF:Line::C00541:;454
STIF:Line::C00537:;450
STIF:Line::C01402:;N61
STIF:Line::C01315:;389
STIF:Line::C02236:;E
STIF:Line::C02237:;Es
STIF:Line::C01951:;12
STIF:Line::C00949:;K
STIF:Line::C00898:;J
STIF:Line::C02234:;N
STIF:Line::C02235:;Ns
STIF:Line::C02296:;68-13A
STIF:Line::C00973:;306.04
STIF:Line::C02191:;62A
STIF:Line::C01954:;59
STIF:Line::C02240:;500
STIF:Line::C01390:;T2
STIF:Line::C02316:;6
STIF:Line::C01177:;153
STIF:Line::C01338:;EOLIEN
STIF:Line::C01160:;132
STIF:Line::C00206:;30 D
STIF:Line::C00224:;Gbus
STIF:Line::C01118:;86
STIF:Line::C01059:;40
STIF:Line::C01060:;41A
STIF:Line::C00920:;31
STIF:Line::C00960:;Express 67
STIF:Line::C00098:;331
STIF:Line::C01095:;58
STIF:Line::C01633:;N132
STIF:Line::C02283:;3657
STIF:Line::C02284:;3658
STIF:Line::C01111:;76
STIF:Line::C01958:;7B
STIF:Line::C01960:;7D
STIF:Line::C00920:;31
STIF:Line::C01126:;95
STIF:Line::C01127:;96
STIF:Line::C01414:;N02
STIF:Line::C01420:;N12
STIF:Line::C00392:;305
STIF:Line::C02098:;02F
STIF:Line::C01125:;94
STIF:Line::C01416:;N16
STIF:Line::C01417:;N15
STIF:Line::C01102:;66
STIF:Line::C00961:;Express 69
STIF:Line::C01382:;12
STIF:Line::C00518:;39-303
STIF:Line::C00529:;39-203
STIF:Line::C00420:;6287
STIF:Line::C02314:;263
STIF:Line::C00298:;9
STIF:Line::C00669:;DM7S
STIF:Line::C01273:;302
STIF:Line::C00007:;282
STIF:Line::C01247:;256
STIF:Line::C00921:;31S
STIF:Line::C01086:;43
STIF:Line::C00983:;5
STIF:Line::C00303:;18
STIF:Line::C02036:;B
STIF:Line::C01122:;91
STIF:Line::C01288:;325
STIF:Line::C00698:;6207
STIF:Line::C02631:;500
STIF:Line::C01078:;28
STIF:Line::C02566:;2
STIF:Line::C01201:;180
STIF:Line::C00049:;6142
STIF:Line::C00392:;305
STIF:Line::C02604:;R9
STIF:Line::C01192:;171
STIF:Line::C01109:;74
STIF:Line::C01495:;2271
STIF:Line::C00473:;95-19
STIF:Line::C01073:;21
STIF:Line::C01102:;66
STIF:Line::C01523:;402
STIF:Line::C01300:;ROISSYBUS
STIF:Line::C01594:;642
STIF:Line::C00942:;56S
STIF:Line::C01314:;388
STIF:Line::C00191:;11
STIF:Line::C02165:;11.5
STIF:Line::C01626:;413
STIF:Line::C02139:;8s
STIF:Line::C02132:;9s
STIF:Line::C02136:;7
STIF:Line::C00448:;30-18
STIF:Line::C00129:;61
STIF:Line::C01567:;EXPRESS 91-06
STIF:Line::C02224:;S9
STIF:Line::C01092:;54
STIF:Line::C00316:;J
STIF:Line::C01847:;L
STIF:Line::C01247:;256
STIF:Line::C01415:;N11
STIF:Line::C01796:;2B
STIF:Line::C01278:;310
STIF:Line::C01384:;14
STIF:Line::C01190:;169
STIF:Line::C01786:;95-12
STIF:Line::C01788:;95-32
STIF:Line::C00414:;Q
STIF:Line::C00424:;M
STIF:Line::C00421:;B
STIF:Line::C00196:;14
STIF:Line::C01409:;N53
STIF:Line::C01298:;350
STIF:Line::C01126:;95
STIF:Line::C02192:;62B
STIF:Line::C00855:;43
STIF:Line::C00674:;DM11G
STIF:Line::C00312:;7
STIF:Line::C00351:;Inter-Vals
